evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9836.0,1.0,user,18
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9917.0,1.0,user,19
0.0,0,L00-L03,explicit_layer,explicit layer column,none,10192.0,1.0,user,20
0.0,0,L00-L03,explicit_layer,explicit layer column,none,10564.0,1.0,user,21
0.0,0,L00-L03,explicit_layer,explicit layer column,none,10859.0,1.0,user,22
0.0,0,L00-L03,explicit_layer,explicit layer column,none,10231.0,1.0,user,23
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12150.0,1.0,user,24
0.0,0,L00-L03,explicit_layer,explicit layer column,none,11883.0,1.0,user,25
0.0,0,L00-L03,explicit_layer,explicit layer column,none,11990.0,1.0,user,26
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12364.0,1.0,user,27
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12726.0,1.0,user,28
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12794.0,1.0,user,29
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13344.0,1.0,user,30
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12639.0,1.0,user,31
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14362.0,1.0,user,32
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13841.0,1.0,user,33
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13898.0,1.0,user,34
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13537.0,1.0,user,35
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14934.0,1.0,user,36
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14478.0,1.0,user,37
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14443.0,1.0,user,38
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14244.0,1.0,user,39
0.0,0,L00-L03,explicit_layer,explicit layer column,none,15285.0,1.0,user,40
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14215.0,1.0,user,41
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13975.0,1.0,user,42
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12366.0,1.0,user,43
0.0,0,L00-L03,explicit_layer,explicit layer column,none,11833.0,1.0,user,44
0.0,0,L00-L03,explicit_layer,explicit layer column,none,10164.0,1.0,user,45
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7277.0,1.0,user,46
0.0,0,L00-L03,explicit_layer,explicit layer column,none,4574.0,1.0,user,47
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4697.0,1.0,system,0
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6726.0,1.0,system,1
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7115.0,1.0,system,2
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8685.0,1.0,system,3
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9022.0,1.0,system,4
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8324.0,1.0,system,5
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8601.0,1.0,system,6
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7734.0,1.0,system,7
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7875.0,1.0,system,8
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7240.0,1.0,system,9
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6841.0,1.0,system,10
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5708.0,1.0,system,11
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6551.0,1.0,system,12
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5423.0,1.0,system,13
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5091.0,1.0,system,14
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4340.0,1.0,system,15
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5126.0,1.0,system,16
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3870.0,1.0,system,17
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4000.0,1.0,system,18
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3032.0,1.0,system,19
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2928.0,1.0,system,20
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2736.0,1.0,system,21
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2357.0,1.0,system,22
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1892.0,1.0,system,23
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2257.0,1.0,system,24
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1796.0,1.0,system,25
